number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_train_batch_size,params_training_loss,params_weight_decay,state
367,0.036960882134735584,0.0031992410076782107,1.055184427611629,2023-06-08 22:32:53.781678,2023-06-08 22:45:24.504009,0 days 00:12:30.722331,0.00011399393167611663,pspnet,4,huber,2.2997068884895113e-07,COMPLETE
368,0.02048884890973568,0.0009843876032391563,0.9611169396571835,2023-06-08 22:33:31.264826,2023-06-08 22:43:32.703235,0 days 00:10:01.438409,0.001980553893750031,manet,4,huber,0.0004177513842581193,COMPLETE
369,0.02111524110659957,0.0009869184723356739,0.9625792248187999,2023-06-08 22:35:48.562131,2023-06-08 22:45:55.665731,0 days 00:10:07.103600,0.002120708227969609,manet,4,huber,2.9798023893360128e-08,COMPLETE
370,0.02066451497375965,0.0009768517775228247,0.9611646289425494,2023-06-08 22:35:49.810014,2023-06-08 22:45:45.936609,0 days 00:09:56.126595,0.0019854483585754605,manet,4,huber,3.0277298575812656e-08,COMPLETE
371,0.020634110551327467,0.0009458515996811911,0.961174073899411,2023-06-08 22:36:23.805371,2023-06-08 22:46:24.834694,0 days 00:10:01.029323,0.0019384996284390781,manet,4,huber,4.019054676302596e-12,COMPLETE
372,0.020706293173134327,0.0009306597348768264,0.9617105067375977,2023-06-08 22:36:55.501554,2023-06-08 22:46:48.698912,0 days 00:09:53.197358,0.000934808082789636,manet,4,huber,2.8044782053179925e-08,COMPLETE
373,0.020661022514104843,0.0009630613494664431,0.9616155093236954,2023-06-08 22:37:33.678782,2023-06-08 22:47:36.061048,0 days 00:10:02.382266,0.001003078400761267,manet,4,huber,4.1751598024883035e-10,COMPLETE
374,0.02061340631917119,0.0009531060641165823,0.9613365827064159,2023-06-08 22:37:51.150616,2023-06-08 22:47:47.859815,0 days 00:09:56.709199,0.0009879672941287313,manet,4,huber,3.253170621685415e-05,COMPLETE
375,0.02631166111677885,0.0013281350547913462,0.978544653944868,2023-06-08 22:38:50.570879,2023-06-08 22:51:46.533363,0 days 00:12:55.962484,5.496176952294444e-05,manet,42,huber,4.2184409561995083e-10,COMPLETE
376,0.021446413826197386,0.0009932129614753649,0.9623419291012272,2023-06-08 22:41:02.496007,2023-06-08 22:56:30.357550,0 days 00:15:27.861543,0.00011686600847413101,manet,4,huber,2.092324846181547e-07,COMPLETE
377,0.027809149120002985,0.0015439850103575736,0.9822909308502267,2023-06-08 22:43:32.770426,2023-06-08 22:56:44.779677,0 days 00:13:12.009251,3.169089041880289e-05,manet,30,huber,2.3325418603544832e-07,COMPLETE
378,0.02151976991444826,0.0009321933466708288,0.9618384651595663,2023-06-08 22:45:24.574833,2023-06-08 22:52:26.193674,0 days 00:07:01.618841,0.0009976606604588992,manet,9,huber,4.068048584148732e-12,COMPLETE
379,0.026499375700950623,0.0013640279648825526,0.975929855669222,2023-06-08 22:45:46.022813,2023-06-08 22:57:08.107221,0 days 00:11:22.084408,3.490802479248988e-05,manet,11,huber,3.661592394120173e-12,COMPLETE
380,0.022522409912198782,0.0011138813861180097,0.9646402708082773,2023-06-08 22:45:55.739244,2023-06-08 22:55:17.437986,0 days 00:09:21.698742,0.0002419953768888163,manet,30,huber,1.535528725653618e-10,COMPLETE
381,0.021060536615550518,0.0009654947643866763,0.9606469484250112,2023-06-08 22:46:24.903273,2023-06-08 22:56:11.469258,0 days 00:09:46.565985,0.0009869818080805275,manet,26,huber,1.3798356398943018e-11,COMPLETE
382,0.022597757633775473,0.0010592759645078331,0.9653391201440846,2023-06-08 22:46:48.770599,2023-06-08 23:09:48.275850,0 days 00:22:59.505251,6.714521531891094e-05,manet,30,huber,1.3316539384791522e-11,COMPLETE
383,0.028585423715412617,0.0016984591202344745,0.9828810886675867,2023-06-08 22:47:36.128837,2023-06-08 22:58:45.734038,0 days 00:11:09.605201,3.2115526205113506e-05,manet,31,huber,1.761697190536656e-06,COMPLETE
384,0.024617336224764585,0.0012227091938257217,0.9717216882676735,2023-06-08 22:47:47.929177,2023-06-08 23:00:57.110937,0 days 00:13:09.181760,5.7191946262312554e-05,manet,26,huber,2.14552860785898e-06,COMPLETE
385,0.031485503539443016,0.002087082830257714,1.0059085274433337,2023-06-08 22:51:46.604924,2023-06-08 23:08:00.072490,0 days 00:16:13.467566,1.0844036057214204e-05,unet,10,huber,3.6064165957175017e-12,COMPLETE
386,0.021673827432096004,0.0010818797600222751,0.960986319747005,2023-06-08 22:52:26.263004,2023-06-08 23:02:00.630198,0 days 00:09:34.367194,0.0013386083099038116,unet,30,huber,0.0003922134656998976,COMPLETE
387,0.05185939744114876,0.0059996627969667315,1.0589482978038038,2023-06-08 22:55:17.507929,2023-06-08 23:08:58.985235,0 days 00:13:41.477306,3.4632252590887256e-05,fpn,26,huber,2.266909980172947e-06,COMPLETE
388,0.03700606618076563,0.0033830726169981062,1.0560035747271048,2023-06-08 22:56:11.537964,2023-06-08 23:00:36.721752,0 days 00:04:25.183788,0.0004014875460233878,deeplabv3,10,huber,1.4138026324717449e-09,COMPLETE
389,0.06029991712421179,0.0060050435131415725,1.1188760582561672,2023-06-08 22:56:30.435813,2023-06-08 23:14:09.091919,0 days 00:17:38.656106,3.15569254939727e-06,deeplabv3,11,huber,7.122170418869596e-12,COMPLETE
390,0.08036695048213005,0.010106011759489775,1.2043239883810617,2023-06-08 22:56:44.851625,2023-06-08 23:11:35.620601,0 days 00:14:50.768976,1.083207895225388e-05,fpn,9,huber,1.4512675703996962e-09,COMPLETE
391,0.029610369820147753,0.002352197072468698,1.0146372215400064,2023-06-08 22:57:08.177235,2023-06-08 23:11:50.189079,0 days 00:14:42.011844,0.000742185360060826,fpn,10,huber,1.9374828822102747e-06,COMPLETE
392,0.033618269488215446,0.002584730042144656,1.0105280531358305,2023-06-08 22:58:45.805130,2023-06-08 23:07:24.969647,0 days 00:08:39.164517,2.2011680208819785e-05,unet,11,huber,2.2758268562515488e-06,COMPLETE
393,0.17820565402507782,0.051943713799118996,2.1553027941584664,2023-06-08 23:00:36.790114,2023-06-08 23:07:20.005676,0 days 00:06:43.215562,1.9650394368042177e-06,fpn,11,huber,0.0004197651991431798,COMPLETE
394,0.03048717323690653,0.0024051328073255718,1.0183988068354606,2023-06-08 23:00:57.181120,2023-06-08 23:14:13.446834,0 days 00:13:16.265714,0.0007171264555832313,fpn,11,huber,7.543293094251576e-12,COMPLETE
395,0.06404246110469103,0.005176805192604661,1.105292062684265,2023-06-08 23:02:00.700564,2023-06-08 23:14:40.186222,0 days 00:12:39.485658,2.1841534070581423e-05,fpn,11,huber,1.6559162455906393e-08,COMPLETE
396,0.02183070918545127,0.0010323833412257954,0.9629471265749239,2023-06-08 23:07:20.075047,2023-06-08 23:13:20.081279,0 days 00:06:00.006232,0.004190819784672308,manet,34,huber,1.1560401031176619e-08,COMPLETE
397,0.023062616121023893,0.0010501767246751115,0.9659648071013622,2023-06-08 23:07:25.039731,2023-06-08 23:17:55.039693,0 days 00:10:29.999962,7.298758671907697e-05,manet,9,huber,1.3220232868003638e-08,COMPLETE
398,0.021371733862906694,0.0009706242854008451,0.9619360090392517,2023-06-08 23:08:00.148523,2023-06-08 23:14:36.927329,0 days 00:06:36.778806,0.004212773716508282,manet,7,huber,1.2913190529313111e-08,COMPLETE
399,0.0214852225035429,0.0009578103927196935,0.9619657681328169,2023-06-08 23:08:59.059419,2023-06-08 23:18:44.079342,0 days 00:09:45.019923,0.0008168330792686958,manet,35,huber,2.7518793954188313e-05,COMPLETE
400,0.0209616981446743,0.0010175578790949658,0.960793723808192,2023-06-08 23:09:48.350247,2023-06-08 23:16:00.844756,0 days 00:06:12.494509,0.004331385103312165,manet,6,huber,1.4528039214138621e-12,COMPLETE
401,0.1116686649620533,0.03139737620949745,2.5864479592482246,2023-06-08 23:11:35.690683,2023-06-08 23:27:06.816440,0 days 00:15:31.125757,1.4444976019613455e-06,manet,35,huber,1.2179893570485109e-08,COMPLETE
402,0.02088804403319955,0.0009685405238997191,0.9606003890132269,2023-06-08 23:11:50.271488,2023-06-08 23:18:02.322455,0 days 00:06:12.050967,0.004255407632070352,manet,6,huber,1.3712225766252647e-12,COMPLETE
403,0.020707792602479458,0.0009927434875862673,0.9616937804696941,2023-06-08 23:13:20.156832,2023-06-08 23:22:46.367226,0 days 00:09:26.210394,0.0024291077725245975,manet,6,huber,1.481696947570452e-12,COMPLETE
404,0.021606458351016045,0.0010732906230259687,0.9635870707477594,2023-06-08 23:14:09.162799,2023-06-08 23:29:37.623298,0 days 00:15:28.460499,0.0005391095922850655,manet,70,huber,1.1239295713226232e-10,COMPLETE
405,0.021147024352103472,0.0009434417297597975,0.9628885173644678,2023-06-08 23:14:13.521332,2023-06-08 23:23:43.945152,0 days 00:09:30.423820,0.00030388955924361263,manet,6,huber,1.8629640617836383e-08,COMPLETE
406,0.11387384124100208,0.02395331161096692,48.24108070618449,2023-06-08 23:14:36.997753,2023-06-08 23:17:38.739345,0 days 00:03:01.741592,0.0005078628839074884,manet,112,huber,7.490382017056754e-09,COMPLETE
407,0.10656006075441837,0.02224572654813528,403.07881131891133,2023-06-08 23:14:40.258553,2023-06-08 23:17:43.153320,0 days 00:03:02.894767,5.01857104044461e-06,manet,70,huber,1.3291977372131928e-07,COMPLETE
408,0.039004623889923096,0.003498217847663909,1.039729150863681,2023-06-08 23:16:00.916021,2023-06-08 23:33:26.419377,0 days 00:17:25.503356,6.085439904668201e-06,manet,6,huber,1.436939444415393e-07,COMPLETE
409,0.021018467377871275,0.0009965502977138385,0.9612907536672269,2023-06-08 23:17:38.809754,2023-06-08 23:31:47.005406,0 days 00:14:08.195652,0.0003246043836138477,manet,6,huber,2.289114158425569e-10,COMPLETE
410,0.020999531727284193,0.0009457170817768201,0.9610006399594139,2023-06-08 23:17:43.223973,2023-06-08 23:24:22.663119,0 days 00:06:39.439146,0.0025116311605272753,manet,7,huber,1.815933788782372e-05,COMPLETE
411,0.16105469688773155,0.0584764052182436,4.116251930909077,2023-06-08 23:17:55.114106,2023-06-08 23:28:49.139384,0 days 00:10:54.025278,1.058135578735715e-06,manet,6,huber,1.9271658974597096e-12,COMPLETE
412,0.021121795289218426,0.0010158351360587403,0.9599381190987147,2023-06-08 23:18:02.410137,2023-06-08 23:27:15.421862,0 days 00:09:13.011725,0.002414192913018425,manet,14,mse,3.824050548899718e-10,COMPLETE
413,0.06894626095890999,0.014784106519073248,1.355895673022875,2023-06-08 23:18:44.150179,2023-06-08 23:33:38.342969,0 days 00:14:54.192790,3.734369999022551e-06,manet,14,mse,2.61083511807466e-10,COMPLETE
414,0.021975462324917316,0.0010774561378639191,0.9623915201616203,2023-06-08 23:22:46.438740,2023-06-08 23:31:27.419308,0 days 00:08:40.980568,0.008364036902647802,manet,74,mse,6.871745339933955e-06,COMPLETE
415,0.031299257185310125,0.002120175107847899,0.997506648965654,2023-06-08 23:23:44.018447,2023-06-08 23:50:37.592853,0 days 00:26:53.574406,6.834673504025005e-06,manet,14,mae,2.4052961538004353e-12,COMPLETE
416,0.10203233733773232,0.01994400890544057,32.71199962470728,2023-06-08 23:24:22.734369,2023-06-08 23:27:29.594959,0 days 00:03:06.860590,6.701421487788622e-06,manet,89,xsigmoid,2.2921226149444502e-10,COMPLETE
417,0.021828767377883196,0.001227930566528812,0.9634573367845414,2023-06-08 23:27:06.891251,2023-06-08 23:42:58.032261,0 days 00:15:51.141010,0.00013194382640534165,manet,14,mae,4.362642188955668e-06,COMPLETE
418,0.10720395296812057,0.02240912988781929,845414.6399140657,2023-06-08 23:27:15.491836,2023-06-08 23:31:22.265791,0 days 00:04:06.773955,5.8991908342194906e-06,manet,75,xsigmoid,8.423677224767406e-07,COMPLETE
419,0.021496981382369995,0.000995991809759289,0.9617055267148131,2023-06-08 23:27:29.666116,2023-06-08 23:36:22.862312,0 days 00:08:53.196196,0.008373363751121623,manet,41,mae,7.043199494755194e-07,COMPLETE
420,0.16365229710936546,0.04548378428444266,4.829033168529672,2023-06-08 23:28:49.208537,2023-06-08 23:35:04.278719,0 days 00:06:15.070182,1.6961859251912594e-06,manet,13,mae,9.349656936950794e-08,COMPLETE
421,0.022383589763194323,0.001148220879258588,0.9658635129480765,2023-06-08 23:29:37.696102,2023-06-08 23:38:25.513392,0 days 00:08:47.817290,0.00023814461202761145,manet,12,mae,4.45744224469805e-08,COMPLETE
422,0.020800229627639055,0.001004761943477206,0.9620456428489319,2023-06-08 23:31:22.336247,2023-06-08 23:40:08.124601,0 days 00:08:45.788354,0.005525774743261876,manet,12,huber,7.810031325292888e-10,COMPLETE
423,0.022529785986989737,0.0009759273962117732,0.9649538676425642,2023-06-08 23:31:27.489717,2023-06-08 23:38:19.455698,0 days 00:06:51.965981,0.000264116819812196,manet,12,mae,7.205578382527245e-10,COMPLETE
424,0.13249205611646175,0.04563214350491762,2.123868072948114,2023-06-08 23:31:47.078359,2023-06-08 23:44:05.975596,0 days 00:12:18.897237,2.1360407789860635e-06,manet,12,mae,4.136421352492173e-08,COMPLETE
425,0.02209178078919649,0.000977509786025621,0.9634487638585139,2023-06-08 23:33:26.493199,2023-06-08 23:43:55.225181,0 days 00:10:28.731982,0.00014521292123465825,manet,9,huber,8.759707267745266e-08,COMPLETE
426,0.021736023016273975,0.0010915357997873798,0.9620914283659683,2023-06-08 23:33:38.417312,2023-06-08 23:42:35.183741,0 days 00:08:56.766429,0.0014364935275669674,manet,41,mae,4.686291812833022e-08,COMPLETE
427,0.02179625630378723,0.0008760965283727273,0.9607831855192045,2023-06-08 23:35:04.350117,2023-06-08 23:40:27.025879,0 days 00:05:22.675762,0.005329410033363348,manet,8,huber,3.305354544960194e-11,COMPLETE
428,0.021467639598995447,0.0010432306880829856,0.9626966916328407,2023-06-08 23:36:22.934297,2023-06-08 23:42:22.914853,0 days 00:05:59.980556,0.0003978309537853309,manet,9,huber,6.451891177233611e-10,COMPLETE
429,0.02202907158061862,0.0011246184294577688,0.9632072361783419,2023-06-08 23:38:19.528310,2023-06-08 23:48:23.566022,0 days 00:10:04.037712,0.0001444682014239784,manet,9,huber,4.663390377775801e-08,COMPLETE
430,0.022369282320141792,0.001015417481539771,0.9641532878560537,2023-06-08 23:38:25.585431,2023-06-08 23:48:56.131324,0 days 00:10:30.545893,0.0001284739400173246,manet,8,huber,3.982625007956858e-07,COMPLETE
431,0.02230407716706395,0.001022734766593203,0.9641692943009899,2023-06-08 23:40:08.196002,2023-06-08 23:50:37.633198,0 days 00:10:29.437196,0.00014601201443922152,manet,9,huber,7.217580706282775e-09,COMPLETE
432,0.022369414567947388,0.0009965528879547492,0.9640631854733419,2023-06-08 23:40:27.096790,2023-06-08 23:50:59.498962,0 days 00:10:32.402172,0.00012519877594247827,manet,9,huber,4.233954440380158e-05,COMPLETE
433,0.021218868903815746,0.0009479537548031658,0.9609176800286658,2023-06-08 23:42:22.988815,2023-06-08 23:49:24.342610,0 days 00:07:01.353795,0.0006181395820969646,manet,8,huber,3.7784134205044854e-07,COMPLETE
434,0.1646820530295372,0.0681020962074399,3.537670673623019,2023-06-08 23:42:35.255190,2023-06-08 23:48:39.954253,0 days 00:06:04.699063,3.0144013192327245e-06,manet,8,huber,4.900619521213464e-07,COMPLETE
435,0.021221159026026726,0.0009415271488251165,0.9610449305306767,2023-06-08 23:42:58.126967,2023-06-08 23:50:00.108866,0 days 00:07:01.981899,0.0006120405071960706,manet,8,huber,6.842198429064013e-09,COMPLETE
436,0.02165922662243247,0.0010338729771319777,0.9619082237613029,2023-06-08 23:43:55.297383,2023-06-09 00:00:27.689118,0 days 00:16:32.391735,0.000590232684948358,manet,97,huber,4.218004114180093e-07,COMPLETE
437,0.02543844608590007,0.001300729316426441,0.9718701823293923,2023-06-08 23:44:06.050064,2023-06-09 00:06:25.951675,0 days 00:22:19.901611,1.189641712181818e-05,unet++,4,huber,1.94781112372191e-05,COMPLETE
438,0.02325295051559806,0.0010339080617995933,0.9670840596563712,2023-06-08 23:48:23.639819,2023-06-09 00:04:12.503236,0 days 00:15:48.863417,2.671942900463062e-05,unet++,4,huber,3.9139711881622104e-05,COMPLETE
439,0.020565561950206757,0.0009885599720291793,0.961064509838655,2023-06-08 23:48:40.027703,2023-06-08 23:58:47.746484,0 days 00:10:07.718781,0.0035282932818493937,manet,4,huber,6.672723292348257e-09,COMPLETE
440,0.0372464656829834,0.003407486015930772,1.056445350087846,2023-06-08 23:48:56.204476,2023-06-08 23:54:05.493534,0 days 00:05:09.289058,0.0032375043839019723,deeplabv3,4,huber,1.2653773950135997e-05,COMPLETE
441,0.020910464692860842,0.0008893832855392247,0.9598202219247974,2023-06-08 23:49:24.418305,2023-06-08 23:54:42.706908,0 days 00:05:18.288603,0.0033537613069792027,unet++,4,huber,2.455551081470353e-12,COMPLETE
442,0.039596485905349255,0.003179176594130695,1.0619339707219075,2023-06-08 23:50:00.181283,2023-06-08 23:55:11.000177,0 days 00:05:10.818894,9.869510374718768e-05,deeplabv3,4,huber,5.093746786739416e-11,COMPLETE
443,0.07475564628839493,0.009338688803836703,1.2825368018865042,2023-06-08 23:50:37.701492,2023-06-09 00:02:05.942901,0 days 00:11:28.241409,1.0380008325907347e-06,unet++,4,huber,3.811676705111356e-05,COMPLETE
444,0.021270401775836945,0.0010628130548866466,0.9608637492304632,2023-06-08 23:50:37.815290,2023-06-08 23:55:43.445850,0 days 00:05:05.630560,0.009932262832352944,unet++,5,huber,5.0697562456275396e-11,COMPLETE
445,0.0451119989156723,0.004207790654618293,1.082436574656354,2023-06-08 23:50:59.574811,2023-06-08 23:56:34.007249,0 days 00:05:34.432438,2.758804014505758e-05,deeplabv3,6,huber,3.726035453398581e-05,COMPLETE
446,0.03342969994992018,0.001913873798912391,1.0017082551862224,2023-06-08 23:54:05.568802,2023-06-09 00:13:31.728862,0 days 00:19:26.160060,4.481105313094826e-06,unet++,4,huber,1.2526390183619046e-11,COMPLETE
447,0.03068988211452961,0.001769169990438968,0.9908007129744302,2023-06-08 23:54:42.779816,2023-06-09 00:10:24.094603,0 days 00:15:41.314787,1.8126843417092987e-05,unet++,33,huber,3.1953719266680453e-05,COMPLETE
448,0.02084202179685235,0.0008877224172465503,0.9575259558920152,2023-06-08 23:55:11.089543,2023-06-09 00:02:56.757938,0 days 00:07:45.668395,0.003156218484931026,unet++,11,huber,2.3395241574924e-11,COMPLETE
449,0.022931016981601715,0.0011869458539877087,0.9666462308575738,2023-06-08 23:55:43.518988,2023-06-09 00:22:47.832973,0 days 00:27:04.313985,5.624592805933723e-05,manet,4,huber,1.2270848601344453e-10,COMPLETE
450,0.029934998136013746,0.0017956192314159125,0.9906148002474602,2023-06-08 23:56:34.083361,2023-06-09 00:13:32.442251,0 days 00:16:58.358890,2.0056713968778137e-05,manet,33,huber,2.6196959883983347e-08,COMPLETE
451,0.02152857230976224,0.0010678927064873278,0.9615737702862928,2023-06-08 23:58:47.822407,2023-06-09 00:07:45.034512,0 days 00:08:57.212105,0.0032238072000695538,manet,32,huber,2.1499007035489676e-08,COMPLETE
452,0.02063618879765272,0.0009457576234126464,0.9609044276329687,2023-06-09 00:00:27.764440,2023-06-09 00:07:46.477218,0 days 00:07:18.712778,0.005473616025655857,manet,11,huber,1.304529468327205e-06,COMPLETE
453,0.04062295984476805,0.0028536078752949834,1.0531787485714015,2023-06-09 00:02:06.015441,2023-06-09 00:16:43.646332,0 days 00:14:37.630891,9.032179973036891e-06,manet,32,huber,4.430002813703489e-06,COMPLETE
454,0.020836254581809044,0.0009550912509439513,0.9581028909010929,2023-06-09 00:02:56.832622,2023-06-09 00:11:17.734947,0 days 00:08:20.902325,0.0032439501919177905,unet++,12,huber,2.0136116206132447e-11,COMPLETE
455,0.02076619677245617,0.0009281387901864946,0.9578300568151958,2023-06-09 00:04:12.577990,2023-06-09 00:12:32.210717,0 days 00:08:19.632727,0.0033438930794006836,unet++,12,huber,2.545330495558313e-11,COMPLETE
456,0.020800122991204262,0.0009594151779310778,0.9580819181318432,2023-06-09 00:06:26.028010,2023-06-09 00:14:44.516536,0 days 00:08:18.488526,0.0032828227167757892,unet++,12,huber,3.0540235642150855e-11,COMPLETE
457,0.020860707387328148,0.0009601170313544571,0.9582058094439326,2023-06-09 00:07:45.115774,2023-06-09 00:16:09.203931,0 days 00:08:24.088157,0.0034036850221793456,unet++,12,huber,1.7800215394885207e-11,COMPLETE
458,0.02076904894784093,0.0009531250689178705,0.957708466528428,2023-06-09 00:07:46.550556,2023-06-09 00:16:01.276955,0 days 00:08:14.726399,0.0034969880821812556,unet++,11,huber,2.7605464630575146e-11,COMPLETE
459,0.020873830188065767,0.0009594759612809867,0.9582247192602427,2023-06-09 00:10:24.173360,2023-06-09 00:18:47.922854,0 days 00:08:23.749494,0.0036671528414065923,unet++,12,huber,2.518344298182763e-11,COMPLETE
460,0.021918952465057373,0.001025183650199324,0.9640804607649218,2023-06-09 00:11:17.810782,2023-06-09 00:25:38.593611,0 days 00:14:20.782829,6.949256119288772e-05,unet++,12,huber,2.5397847960609885e-11,COMPLETE
461,0.022165363188833,0.0009871118527371436,0.9648724128288092,2023-06-09 00:12:32.284537,2023-06-09 00:26:54.289402,0 days 00:14:22.004865,6.412368793706733e-05,unet++,12,huber,2.32568000660308e-11,COMPLETE
462,0.020964923780411482,0.0009767989540705457,0.9584960915908901,2023-06-09 00:13:31.805622,2023-06-09 00:21:47.860177,0 days 00:08:16.054555,0.005311637403288266,unet++,12,huber,1.9411915485407702e-11,COMPLETE
463,0.04942700732499361,0.004295379971154034,1.0867233313853613,2023-06-09 00:13:32.598188,2023-06-09 00:48:00.892921,0 days 00:34:28.294733,1.3098466192104313e-06,unet++,11,huber,4.786519502340529e-10,COMPLETE
464,0.025715819094330072,0.001366096272249706,0.9745233921756683,2023-06-09 00:14:44.594373,2023-06-09 00:40:55.004606,0 days 00:26:10.410233,9.493414889456993e-06,unet++,10,huber,2.0762851483233588e-11,COMPLETE
465,0.02261545928195119,0.0010468317195773125,0.9665864051306371,2023-06-09 00:16:01.352475,2023-06-09 00:34:21.933094,0 days 00:18:20.580619,5.767215306711757e-05,unet++,11,huber,2.4038735334160535e-11,COMPLETE
466,0.021565686911344528,0.000981137913186103,0.95955825013895,2023-06-09 00:16:09.279014,2023-06-09 00:24:32.181566,0 days 00:08:22.902552,0.000350913749956454,unet++,11,huber,6.460054815103515e-12,COMPLETE
467,0.03108955267816782,0.002522643015254289,1.0175927355319998,2023-06-09 00:16:43.722382,2023-06-09 00:33:40.927255,0 days 00:16:57.204873,3.8819121517287425e-05,deeplabv3+,11,huber,9.11645057422115e-12,COMPLETE
468,0.022537568118423223,0.0010041504283435643,0.9656287250009288,2023-06-09 00:18:48.000050,2023-06-09 00:33:08.217984,0 days 00:14:20.217934,5.367055423307523e-05,unet++,12,huber,1.417866125079158e-06,COMPLETE
469,0.026616540737450123,0.0015343341801781207,0.9774189529961212,2023-06-09 00:21:47.934960,2023-06-09 00:31:28.086759,0 days 00:09:40.151799,4.125774412957714e-05,unet,11,huber,2.320399279367607e-11,COMPLETE
470,0.03770955093204975,0.0022231278708204627,1.0228510084491835,2023-06-09 00:22:47.911571,2023-06-09 01:00:38.126634,0 days 00:37:50.215063,2.2846131683506954e-06,unet++,12,huber,0.0003589904923726972,COMPLETE
471,0.022982833441346884,0.0011071090266341344,0.9653401271422496,2023-06-09 00:24:32.257195,2023-06-09 00:44:03.269016,0 days 00:19:31.011821,3.797619451022836e-05,unet++,11,huber,2.5825880988004033e-11,COMPLETE
472,0.03612257819622755,0.002340334584005177,1.014661500479711,2023-06-09 00:25:38.672453,2023-06-09 00:49:43.973979,0 days 00:24:05.301526,3.8235779561563294e-06,unet++,11,huber,9.090844347574154e-05,COMPLETE
473,0.051186542958021164,0.0045626352075487375,1.0995005184188176,2023-06-09 00:26:54.365824,2023-06-09 01:01:47.839450,0 days 00:34:53.473626,1.2461421137196754e-06,unet++,12,huber,7.706470963138822e-06,COMPLETE
474,0.025875800754874945,0.0015771423641126603,0.9726894782258261,2023-06-09 00:31:28.160123,2023-06-09 01:00:32.295326,0 days 00:29:04.135203,9.473797767826653e-06,unet++,11,huber,3.452310923772269e-11,COMPLETE
475,0.03889357764273882,0.0028453629929572344,1.0268369841248428,2023-06-09 00:33:08.292962,2023-06-09 01:02:17.726734,0 days 00:29:09.433772,2.617016732933556e-06,unet++,11,huber,0.0003666721290630952,COMPLETE
476,0.02145876409485936,0.0009719073714222759,0.9591960195407963,2023-06-09 00:33:41.004334,2023-06-09 00:42:05.079156,0 days 00:08:24.074822,0.0004482623478123654,unet++,11,huber,0.0003976784289846921,COMPLETE
477,0.02152395248413086,0.0009442350710742176,0.9595037710650811,2023-06-09 00:34:22.013821,2023-06-09 00:42:38.430152,0 days 00:08:16.416331,0.00042961285561957774,unet++,11,huber,0.00035408079720865667,COMPLETE
478,0.02301983581855893,0.0012393425568006933,0.963710085136946,2023-06-09 00:40:55.091243,2023-06-09 00:45:53.354536,0 days 00:04:58.263293,0.0017712544879612685,unet++,37,huber,6.874923305460453e-05,COMPLETE
479,0.021242393646389246,0.0009259226935682818,0.9586516480760803,2023-06-09 00:42:05.153931,2023-06-09 00:50:50.941791,0 days 00:08:45.787860,0.0007927502784768109,unet++,11,huber,6.5853381832666566e-06,COMPLETE
480,0.04261159524321556,0.0030469424091279507,1.0462164768122664,2023-06-09 00:42:38.505928,2023-06-09 01:09:23.758394,0 days 00:26:45.252466,2.3934738020017496e-06,unet++,13,huber,1.6217359067480093e-10,COMPLETE
481,0.05508654285222292,0.004885107511654496,1.1153886472620753,2023-06-09 00:44:03.348415,2023-06-09 01:04:03.175845,0 days 00:19:59.827430,3.3057340387187667e-06,unet++,51,huber,9.932090074199983e-10,COMPLETE
482,0.036778233014047146,0.002444934827508405,1.0176188532331252,2023-06-09 00:45:53.432315,2023-06-09 01:09:39.918668,0 days 00:23:46.486353,3.4847214444633865e-06,unet++,11,huber,2.143165502856168e-07,COMPLETE
483,0.04278416093438864,0.003075180749874562,1.0484623626492233,2023-06-09 00:48:00.970532,2023-06-09 01:25:41.196223,0 days 00:37:40.225691,1.7001012602976827e-06,unet++,12,logcosh,8.722201354812221e-11,COMPLETE
484,0.022638299968093634,0.00099693113588728,0.9669318169419119,2023-06-09 00:49:44.050631,2023-06-09 01:03:14.879047,0 days 00:13:30.828416,0.00022492202669681185,unet++,35,logcosh,2.4117674372424615e-09,COMPLETE
485,0.02213939791545272,0.0010054012818727642,0.9630666716443778,2023-06-09 00:50:51.019771,2023-06-09 01:05:20.935387,0 days 00:14:29.915616,0.00023010542059827255,manet,35,logcosh,1.0059297393924445e-09,COMPLETE
486,0.04463075567036867,0.0034553646692074835,1.05374068564346,2023-06-09 01:00:32.396620,2023-06-09 01:27:17.907057,0 days 00:26:45.510437,3.079721286548985e-06,unet++,27,logcosh,1.9531183709147526e-07,COMPLETE
487,0.13369707204401493,0.03683815523982048,3.2747058295202525,2023-06-09 01:00:38.203494,2023-06-09 01:14:41.548396,0 days 00:14:03.344902,1.2597379040835183e-06,manet,28,logcosh,1.912037553569087e-07,COMPLETE
488,0.02284242119640112,0.0011876237113028765,0.9657805842225324,2023-06-09 01:01:47.918926,2023-06-09 01:10:16.461517,0 days 00:08:28.542591,0.0003044159179656862,manet,29,xsigmoid,2.519470015725289e-09,COMPLETE
489,0.022149051539599895,0.0011432861210778356,0.9646551731331664,2023-06-09 01:02:17.806714,2023-06-09 01:15:44.668480,0 days 00:13:26.861766,0.00021609736303109068,manet,24,logcosh,1.1683064403976904e-09,COMPLETE
490,0.02453626971691847,0.0011283520434517413,0.9718572585341395,2023-06-09 01:03:14.956472,2023-06-09 01:13:07.528465,0 days 00:09:52.571993,0.00010749995896964399,manet,28,xsigmoid,1.678527278864899e-07,COMPLETE
